time,cpu_usage,active_workers,queue_len
19690,80,3,476
19700,80,3,477
19710,80,3,477
19720,80,3,478
19730,80,3,478
19740,80,3,479
19750,80,3,479
19760,80,3,480
19770,80,3,480
19780,80,3,481
19790,80,3,481
19800,80,3,482
19810,80,3,482
19820,100,5,478
19830,100,5,478
19840,100,5,479
19850,100,5,479
19860,100,5,480
19870,100,5,480
19880,100,5,481
19890,100,5,481
19900,100,5,482
19910,100,5,482
19920,100,5,483
19930,100,5,483
19940,100,5,484
19950,100,5,484
19960,100,5,485
19970,100,5,485
19980,100,5,486
19990,100,5,486
20000,100,5,486
20010,100,5,486
20020,95,7,479
20030,95,7,479
20040,95,7,479
20050,95,7,479
20060,95,7,479
20070,95,7,479
20080,95,7,479
20090,95,7,479
20100,95,7,479
20110,95,7,479
20120,95,7,479
20130,95,7,479
20140,95,7,479
20150,95,7,479
20160,95,7,479
20170,95,7,479
20180,95,7,479
20190,95,7,479
20200,95,7,479
20210,95,7,479
20220,100,5,474
20230,100,5,474
20240,100,5,474
20250,100,5,474
20260,100,5,474
20270,100,5,474
20280,100,5,474
20290,100,5,474
20300,100,5,474
20310,100,5,474
20320,100,5,474
20330,100,5,474
20340,100,5,474
20350,100,5,474
20360,100,5,474
20370,100,5,474
20380,100,5,474
20390,100,5,474
20400,100,5,474
20410,100,5,474
20420,100,5,469
20430,100,5,469
20440,100,5,469
20450,100,5,469
20460,100,5,469
20470,100,5,469
20480,100,5,469
20490,100,5,469
20500,100,5,469
20510,100,5,469
20520,100,5,469
20530,100,5,469
20540,100,5,469
20550,100,5,469
20560,100,5,469
20570,100,5,469
20580,100,5,469
20590,100,5,469
20600,100,5,469
20610,100,5,469
20620,70,2,467
20630,70,2,467
20640,70,2,467
20650,70,2,467
20660,70,2,467
20670,70,2,467
20680,70,2,467
20690,70,2,467
20700,70,2,467
20710,70,2,467
20720,70,2,467
20730,70,2,467
20740,70,2,467
20750,70,2,467
20760,70,2,467
20770,70,2,467
20780,70,2,467
20790,70,2,467
20800,70,2,467
20810,70,2,467
20820,100,5,462
20830,100,5,462
20840,100,5,462
20850,100,5,462
20860,100,5,462
20870,100,5,462
20880,100,5,462
20890,100,5,462
20900,100,5,462
20910,100,5,462
20920,100,5,462
20930,100,5,462
20940,100,5,462
20950,100,5,462
20960,100,5,462
20970,100,5,462
20980,100,5,462
20990,100,5,462
21000,100,5,462
21010,100,5,462
21020,95,7,455
21030,95,7,455
21040,95,7,455
21050,95,7,455
21060,95,7,455
21070,95,7,455
21080,95,7,455
21090,95,7,455
21100,95,7,455
21110,95,7,455
21120,95,7,455
21130,95,7,455
21140,95,7,455
21150,95,7,455
21160,95,7,455
21170,95,7,455
21180,95,7,455
21190,95,7,455
21200,95,7,455
21210,95,7,455
21220,100,5,450
21230,100,5,450
21240,100,5,450
21250,100,5,450
21260,100,5,450
21270,100,5,450
21280,100,5,450
21290,100,5,450
21300,100,5,450
21310,100,5,450
21320,100,5,450
21330,100,5,450
21340,100,5,450
21350,100,5,450
21360,100,5,450
21370,100,5,450
21380,100,5,450
21390,100,5,450
21400,100,5,450
21410,100,5,450
21420,100,5,445
21430,100,5,445
21440,100,5,445
21450,100,5,445
21460,100,5,445
21470,100,5,445
21480,100,5,445
21490,100,5,445
21500,100,5,445
21510,100,5,445
21520,100,5,445
21530,100,5,445
21540,100,5,445
21550,100,5,445
21560,100,5,445
21570,100,5,445
21580,100,5,445
21590,100,5,445
21600,100,5,445
21610,100,5,445
21620,85,6,439
21630,85,6,439
21640,85,6,439
21650,85,6,439
21660,85,6,439
21670,85,6,439
21680,85,6,439
21690,85,6,439
21700,85,6,439
21710,85,6,439
21720,85,6,439
21730,85,6,439
21740,85,6,439
21750,85,6,439
21760,85,6,439
21770,85,6,439
21780,85,6,439
21790,85,6,439
21800,85,6,439
21810,85,6,439
21820,70,2,437
21830,70,2,437
21840,70,2,437
21850,70,2,437
21860,70,2,437
21870,70,2,437
21880,70,2,437
21890,70,2,437
21900,70,2,437
21910,70,2,437
21920,70,2,437
21930,70,2,437
21940,70,2,437
21950,70,2,437
21960,70,2,437
21970,70,2,437
21980,70,2,437
21990,70,2,437
22000,70,2,437
22010,70,2,437
22020,70,2,435
22030,70,2,435
22040,70,2,435
22050,70,2,435
22060,70,2,435
22070,70,2,435
22080,70,2,435
22090,70,2,435
22100,70,2,435
22110,70,2,435
22120,70,2,435
22130,70,2,435
22140,70,2,435
22150,70,2,435
22160,70,2,435
22170,70,2,435
22180,70,2,435
22190,70,2,435
22200,70,2,435
22210,70,2,435
22220,90,4,431
22230,90,4,431
22240,90,4,431
22250,90,4,431
22260,90,4,431
22270,90,4,431
22280,90,4,431
22290,90,4,431
22300,90,4,431
22310,90,4,431
22320,90,4,431
22330,90,4,431
22340,90,4,431
22350,90,4,431
22360,90,4,431
22370,90,4,431
22380,90,4,431
22390,90,4,431
22400,90,4,431
22410,90,4,431
22420,90,4,427
22430,90,4,427
22440,90,4,427
22450,90,4,427
22460,90,4,427
22470,90,4,427
22480,90,4,427
22490,90,4,427
22500,90,4,427
22510,90,4,427
22520,90,4,427
22530,90,4,427
22540,90,4,427
22550,90,4,427
22560,90,4,427
22570,90,4,427
22580,90,4,427
22590,90,4,427
22600,90,4,427
22610,90,4,427
22620,80,3,424
22630,80,3,424
22640,80,3,424
22650,80,3,424
22660,80,3,424
22670,80,3,424
22680,80,3,424
22690,80,3,424
22700,80,3,424
22710,80,3,424
22720,80,3,424
22730,80,3,424
22740,80,3,424
22750,80,3,424
22760,80,3,424
22770,80,3,424
22780,80,3,424
22790,80,3,424
22800,80,3,424
22810,80,3,424
22820,95,7,417
22830,95,7,417
22840,95,7,417
22850,95,7,417
22860,95,7,417
22870,95,7,417
22880,95,7,417
22890,95,7,417
22900,95,7,417
22910,95,7,417
22920,95,7,417
22930,95,7,417
22940,95,7,417
22950,95,7,417
22960,95,7,417
22970,95,7,417
22980,95,7,417
22990,95,7,417
23000,95,7,417
23010,95,7,417
23020,75,5,412
23030,75,5,412
23040,75,5,412
23050,75,5,412
23060,75,5,412
23070,75,5,412
23080,75,5,412
23090,75,5,412
23100,75,5,412
23110,75,5,412
23120,75,5,412
23130,75,5,412
23140,75,5,412
23150,75,5,412
23160,75,5,412
23170,75,5,412
23180,75,5,412
23190,75,5,412
23200,75,5,412
23210,75,5,412
23220,90,4,408
23230,90,4,408
23240,90,4,408
23250,90,4,408
23260,90,4,408
23270,90,4,408
23280,90,4,408
23290,90,4,408
23300,90,4,408
23310,90,4,408
23320,90,4,408
23330,90,4,408
23340,90,4,408
23350,90,4,408
23360,90,4,408
23370,90,4,408
23380,90,4,408
23390,90,4,408
23400,90,4,408
23410,90,4,408
23420,70,2,406
23430,70,2,406
23440,70,2,406
23450,70,2,406
23460,70,2,406
23470,70,2,406
23480,70,2,406
23490,70,2,406
23500,70,2,406
23510,70,2,406
23520,70,2,406
23530,70,2,406
23540,70,2,406
23550,70,2,406
23560,70,2,406
23570,70,2,406
23580,70,2,406
23590,70,2,406
23600,70,2,406
23610,70,2,406
23620,70,2,404
23630,70,2,404
23640,70,2,404
23650,70,2,404
23660,70,2,404
23670,70,2,404
23680,70,2,404
23690,70,2,404
23700,70,2,404
23710,70,2,404
23720,70,2,404
23730,70,2,404
23740,70,2,404
23750,70,2,404
23760,70,2,404
23770,70,2,404
23780,70,2,404
23790,70,2,404
23800,70,2,404
23810,70,2,404
23820,100,5,399
23830,100,5,399
23840,100,5,399
23850,100,5,399
23860,100,5,399
23870,100,5,399
23880,100,5,399
23890,100,5,399
23900,100,5,399
23910,100,5,399
23920,100,5,399
23930,100,5,399
23940,100,5,399
23950,100,5,399
23960,100,5,399
23970,100,5,399
23980,100,5,399
23990,100,5,399
24000,100,5,399
24010,100,5,399
24020,70,7,392
24030,70,7,392
24040,70,7,392
24050,70,7,392
24060,70,7,392
24070,70,7,392
24080,70,7,392
24090,70,7,392
24100,70,7,392
24110,70,7,392
24120,70,7,392
24130,70,7,392
24140,70,7,392
24150,70,7,392
24160,70,7,392
24170,70,7,392
24180,70,7,392
24190,70,7,392
24200,70,7,392
24210,70,7,392
24220,80,3,389
24230,80,3,389
24240,80,3,389
24250,80,3,389
24260,80,3,389
24270,80,3,389
24280,80,3,389
24290,80,3,389
24300,80,3,389
24310,80,3,389
24320,80,3,389
24330,80,3,389
24340,80,3,389
24350,80,3,389
24360,80,3,389
24370,80,3,389
24380,80,3,389
24390,80,3,389
24400,80,3,389
24410,80,3,389
24420,80,3,386
24430,80,3,386
24440,80,3,386
24450,80,3,386
24460,80,3,386
24470,80,3,386
24480,80,3,386
24490,80,3,386
24500,80,3,386
24510,80,3,386
24520,80,3,386
24530,80,3,386
24540,80,3,386
24550,80,3,386
24560,80,3,386
24570,80,3,386
24580,80,3,386
24590,80,3,386
24600,80,3,386
24610,80,3,386
24620,90,4,382
24630,90,4,382
24640,90,4,382
24650,90,4,382
24660,90,4,382
24670,90,4,382
24680,90,4,382
24690,90,4,382
24700,90,4,382
24710,90,4,382
24720,90,4,382
24730,90,4,382
24740,90,4,382
24750,90,4,382
24760,90,4,382
24770,90,4,382
24780,90,4,382
24790,90,4,382
24800,90,4,382
24810,90,4,382
24820,85,6,376
24830,85,6,376
24840,85,6,376
24850,85,6,376
24860,85,6,376
24870,85,6,376
24880,85,6,376
24890,85,6,376
24900,85,6,376
24910,85,6,376
24920,85,6,376
24930,85,6,376
24940,85,6,376
24950,85,6,376
24960,85,6,376
24970,85,6,376
24980,85,6,376
24990,85,6,376
25000,85,6,376
25010,85,6,376
25020,80,3,373
25030,80,3,373
25040,80,3,373
25050,80,3,373
25060,80,3,373
25070,80,3,373
25080,80,3,373
25090,80,3,373
25100,80,3,373
25110,80,3,373
25120,80,3,373
25130,80,3,373
25140,80,3,373
25150,80,3,373
25160,80,3,373
25170,80,3,373
25180,80,3,373
25190,80,3,373
25200,80,3,373
25210,80,3,373
25220,100,5,368
25230,100,5,368
25240,100,5,368
25250,100,5,368
25260,100,5,368
25270,100,5,368
25280,100,5,368
25290,100,5,368
25300,100,5,368
25310,100,5,368
25320,100,5,368
25330,100,5,368
25340,100,5,368
25350,100,5,368
25360,100,5,368
25370,100,5,368
25380,100,5,368
25390,100,5,368
25400,100,5,368
25410,100,5,368
25420,100,5,363
25430,100,5,363
25440,100,5,363
25450,100,5,363
25460,100,5,363
25470,100,5,363
25480,100,5,363
25490,100,5,363
25500,100,5,363
25510,100,5,363
25520,100,5,363
25530,100,5,363
25540,100,5,363
25550,100,5,363
25560,100,5,363
25570,100,5,363
25580,100,5,363
25590,100,5,363
25600,100,5,363
25610,100,5,363
25620,90,4,359
25630,90,4,359
25640,90,4,359
25650,90,4,359
25660,90,4,359
25670,90,4,359
25680,90,4,359
25690,90,4,359
25700,90,4,359
25710,90,4,359
25720,90,4,359
25730,90,4,359
25740,90,4,359
25750,90,4,359
25760,90,4,359
25770,90,4,359
25780,90,4,359
25790,90,4,359
25800,90,4,359
25810,90,4,359
25820,90,4,355
25830,90,4,355
25840,90,4,355
25850,90,4,355
25860,90,4,355
25870,90,4,355
25880,90,4,355
25890,90,4,355
25900,90,4,355
25910,90,4,355
25920,90,4,355
25930,90,4,355
25940,90,4,355
25950,90,4,355
25960,90,4,355
25970,90,4,355
25980,90,4,355
25990,90,4,355
26000,90,4,355
26010,90,4,355
26020,90,4,351
26030,90,4,351
26040,90,4,351
26050,90,4,351
26060,90,4,351
26070,90,4,351
26080,90,4,351
26090,90,4,351
26100,90,4,351
26110,90,4,351
26120,90,4,351
26130,90,4,351
26140,90,4,351
26150,90,4,351
26160,90,4,351
26170,90,4,351
26180,90,4,351
26190,90,4,351
26200,90,4,351
26210,90,4,351
26220,95,7,344
26230,95,7,344
26240,95,7,344
26250,95,7,344
26260,95,7,344
26270,95,7,344
26280,95,7,344
26290,95,7,344
26300,95,7,344
26310,95,7,344
26320,95,7,344
26330,95,7,344
26340,95,7,344
26350,95,7,344
26360,95,7,344
26370,95,7,344
26380,95,7,344
26390,95,7,344
26400,95,7,344
26410,95,7,344
26420,95,7,337
26430,95,7,337
26440,95,7,337
26450,95,7,337
26460,95,7,337
26470,95,7,337
26480,95,7,337
26490,95,7,337
26500,95,7,337
26510,95,7,337
26520,95,7,337
26530,95,7,337
26540,95,7,337
26550,95,7,337
26560,95,7,337
26570,95,7,337
26580,95,7,337
26590,95,7,337
26600,95,7,337
26610,95,7,337
26620,95,7,330
26630,95,7,330
26640,95,7,330
26650,95,7,330
26660,95,7,330
26670,95,7,330
26680,95,7,330
26690,95,7,330
26700,95,7,330
26710,95,7,330
26720,95,7,330
26730,95,7,330
26740,95,7,330
26750,95,7,330
26760,95,7,330
26770,95,7,330
26780,95,7,330
26790,95,7,330
26800,95,7,330
26810,95,7,330
26820,100,5,325
26830,100,5,325
26840,100,5,325
26850,100,5,325
26860,100,5,325
26870,100,5,325
26880,100,5,325
26890,100,5,325
26900,100,5,325
26910,100,5,325
26920,100,5,325
26930,100,5,325
26940,100,5,325
26950,100,5,325
26960,100,5,325
26970,100,5,325
26980,100,5,325
26990,100,5,325
27000,100,5,325
27010,100,5,325
27020,75,5,320
27030,75,5,320
27040,75,5,320
27050,75,5,320
27060,75,5,320
27070,75,5,320
27080,75,5,320
27090,75,5,320
27100,75,5,320
27110,75,5,320
27120,75,5,320
27130,75,5,320
27140,75,5,320
27150,75,5,320
27160,75,5,320
27170,75,5,320
27180,75,5,320
27190,75,5,320
27200,75,5,320
27210,75,5,320
27220,85,6,314
27230,85,6,314
27240,85,6,314
27250,85,6,314
27260,85,6,314
27270,85,6,314
27280,85,6,314
27290,85,6,314
27300,85,6,314
27310,85,6,314
27320,85,6,314
27330,85,6,314
27340,85,6,314
27350,85,6,314
27360,85,6,314
27370,85,6,314
27380,85,6,314
27390,85,6,314
27400,85,6,314
27410,85,6,314
27420,100,5,309
27430,100,5,309
27440,100,5,309
27450,100,5,309
27460,100,5,309
27470,100,5,309
27480,100,5,309
27490,100,5,309
27500,100,5,309
27510,100,5,309
27520,100,5,309
27530,100,5,309
27540,100,5,309
27550,100,5,309
27560,100,5,309
27570,100,5,309
27580,100,5,309
27590,100,5,309
27600,100,5,309
27610,100,5,309
27620,95,7,302
27630,95,7,302
27640,95,7,302
27650,95,7,302
27660,95,7,302
27670,95,7,302
27680,95,7,302
27690,95,7,302
27700,95,7,302
27710,95,7,302
27720,95,7,302
27730,95,7,302
27740,95,7,302
27750,95,7,302
27760,95,7,302
27770,95,7,302
27780,95,7,302
27790,95,7,302
27800,95,7,302
27810,95,7,302
27820,90,4,298
27830,90,4,298
27840,90,4,298
27850,90,4,298
27860,90,4,298
27870,90,4,298
27880,90,4,298
27890,90,4,298
27900,90,4,298
27910,90,4,298
27920,90,4,298
27930,90,4,298
27940,90,4,298
27950,90,4,298
27960,90,4,298
27970,90,4,298
27980,90,4,298
27990,90,4,298
28000,90,4,298
28010,90,4,298
28020,95,7,291
28030,95,7,291
28040,95,7,291
28050,95,7,291
28060,95,7,291
28070,95,7,291
28080,95,7,291
28090,95,7,291
28100,95,7,291
28110,95,7,291
28120,95,7,291
28130,95,7,291
28140,95,7,291
28150,95,7,291
28160,95,7,291
28170,95,7,291
28180,95,7,291
28190,95,7,291
28200,95,7,291
28210,95,7,291
28220,100,5,286
28230,100,5,286
28240,100,5,286
28250,100,5,286
28260,100,5,286
28270,100,5,286
28280,100,5,286
28290,100,5,286
28300,100,5,286
28310,100,5,286
28320,100,5,286
28330,100,5,286
28340,100,5,286
28350,100,5,286
28360,100,5,286
28370,100,5,286
28380,100,5,286
28390,100,5,286
28400,100,5,286
28410,100,5,286
28420,90,4,282
28430,90,4,282
28440,90,4,282
28450,90,4,282
28460,90,4,282
28470,90,4,282
28480,90,4,282
28490,90,4,282
28500,90,4,282
28510,90,4,282
28520,90,4,282
28530,90,4,282
28540,90,4,282
28550,90,4,282
28560,90,4,282
28570,90,4,282
28580,90,4,282
28590,90,4,282
28600,90,4,282
28610,90,4,282
28620,100,5,277
28630,100,5,277
28640,100,5,277
28650,100,5,277
28660,100,5,277
28670,100,5,277
28680,100,5,277
28690,100,5,277
28700,100,5,277
28710,100,5,277
28720,100,5,277
28730,100,5,277
28740,100,5,277
28750,100,5,277
28760,100,5,277
28770,100,5,277
28780,100,5,277
28790,100,5,277
28800,100,5,277
28810,100,5,277
28820,95,7,270
28830,95,7,270
28840,95,7,270
28850,95,7,270
28860,95,7,270
28870,95,7,270
28880,95,7,270
28890,95,7,270
28900,95,7,270
28910,95,7,270
28920,95,7,270
28930,95,7,270
28940,95,7,270
28950,95,7,270
28960,95,7,270
28970,95,7,270
28980,95,7,270
28990,95,7,270
29000,95,7,270
29010,95,7,270
29020,75,5,265
29030,75,5,265
29040,75,5,265
29050,75,5,265
29060,75,5,265
29070,75,5,265
29080,75,5,265
29090,75,5,265
29100,75,5,265
29110,75,5,265
29120,75,5,265
29130,75,5,265
29140,75,5,265
29150,75,5,265
29160,75,5,265
29170,75,5,265
29180,75,5,265
29190,75,5,265
29200,75,5,265
29210,75,5,265
29220,100,5,260
29230,100,5,260
29240,100,5,260
29250,100,5,260
29260,100,5,260
29270,100,5,260
29280,100,5,260
29290,100,5,260
29300,100,5,260
29310,100,5,260
29320,100,5,260
29330,100,5,260
29340,100,5,260
29350,100,5,260
29360,100,5,260
29370,100,5,260
29380,100,5,260
29390,100,5,260
29400,100,5,260
29410,100,5,260
29420,95,7,253
29430,95,7,253
29440,95,7,253
29450,95,7,253
29460,95,7,253
29470,95,7,253
29480,95,7,253
29490,95,7,253
29500,95,7,253
29510,95,7,253
29520,95,7,253
29530,95,7,253
29540,95,7,253
29550,95,7,253
29560,95,7,253
29570,95,7,253
29580,95,7,253
29590,95,7,253
29600,95,7,253
29610,95,7,253
29620,100,5,248
29630,100,5,248
29640,100,5,248
29650,100,5,248
29660,100,5,248
29670,100,5,248
29680,100,5,248
29690,100,5,248
29700,100,5,248
29710,100,5,248
29720,100,5,248
29730,100,5,248
29740,100,5,248
29750,100,5,248
29760,100,5,248
29770,100,5,248
29780,100,5,248
29790,100,5,248
29800,100,5,248
29810,100,5,248
29820,95,7,241
29830,95,7,241
29840,95,7,241
29850,95,7,241
29860,95,7,241
29870,95,7,241
29880,95,7,241
29890,95,7,241
29900,95,7,241
29910,95,7,241
29920,95,7,241
29930,95,7,241
29940,95,7,241
29950,95,7,241
29960,95,7,241
29970,95,7,241
29980,95,7,241
29990,95,7,241
30000,95,7,241
30010,95,7,241
30020,95,7,234
30030,95,7,234
30040,95,7,234
30050,95,7,234
30060,95,7,234
30070,95,7,234
30080,95,7,234
30090,95,7,234
30100,95,7,234
30110,95,7,234
30120,95,7,234
30130,95,7,234
30140,95,7,234
30150,95,7,234
30160,95,7,234
30170,95,7,234
30180,95,7,234
30190,95,7,234
30200,95,7,234
30210,95,7,234
30220,100,5,229
30230,100,5,229
30240,100,5,229
30250,100,5,229
30260,100,5,229
30270,100,5,229
30280,100,5,229
30290,100,5,229
30300,100,5,229
30310,100,5,229
30320,100,5,229
30330,100,5,229
30340,100,5,229
30350,100,5,229
30360,100,5,229
30370,100,5,229
30380,100,5,229
30390,100,5,229
30400,100,5,229
30410,100,5,229
30420,85,6,223
30430,85,6,223
30440,85,6,223
30450,85,6,223
30460,85,6,223
30470,85,6,223
30480,85,6,223
30490,85,6,223
30500,85,6,223
30510,85,6,223
30520,85,6,223
30530,85,6,223
30540,85,6,223
30550,85,6,223
30560,85,6,223
30570,85,6,223
30580,85,6,223
30590,85,6,223
30600,85,6,223
30610,85,6,223
30620,100,5,218
30630,100,5,218
30640,100,5,218
30650,100,5,218
30660,100,5,218
30670,100,5,218
30680,100,5,218
30690,100,5,218
30700,100,5,218
30710,100,5,218
30720,100,5,218
30730,100,5,218
30740,100,5,218
30750,100,5,218
30760,100,5,218
30770,100,5,218
30780,100,5,218
30790,100,5,218
30800,100,5,218
30810,100,5,218
30820,80,3,215
30830,80,3,215
30840,80,3,215
30850,80,3,215
30860,80,3,215
30870,80,3,215
30880,80,3,215
30890,80,3,215
30900,80,3,215
30910,80,3,215
30920,80,3,215
30930,80,3,215
30940,80,3,215
30950,80,3,215
30960,80,3,215
30970,80,3,215
30980,80,3,215
30990,80,3,215
31000,80,3,215
31010,80,3,215
31020,100,5,210
31030,100,5,210
31040,100,5,210
31050,100,5,210
31060,100,5,210
31070,100,5,210
31080,100,5,210
31090,100,5,210
31100,100,5,210
31110,100,5,210
31120,100,5,210
31130,100,5,210
31140,100,5,210
31150,100,5,210
31160,100,5,210
31170,100,5,210
31180,100,5,210
31190,100,5,210
31200,100,5,210
31210,100,5,210
31220,95,7,203
31230,95,7,203
31240,95,7,203
31250,95,7,203
31260,95,7,203
31270,95,7,203
31280,95,7,203
31290,95,7,203
31300,95,7,203
31310,95,7,203
31320,95,7,203
31330,95,7,203
31340,95,7,203
31350,95,7,203
31360,95,7,203
31370,95,7,203
31380,95,7,203
31390,95,7,203
31400,95,7,203
31410,95,7,203
31420,100,5,198
31430,100,5,198
31440,100,5,198
31450,100,5,198
31460,100,5,198
31470,100,5,198
31480,100,5,198
31490,100,5,198
31500,100,5,198
31510,100,5,198
31520,100,5,198
31530,100,5,198
31540,100,5,198
31550,100,5,198
31560,100,5,198
31570,100,5,198
31580,100,5,198
31590,100,5,198
31600,100,5,198
31610,100,5,198
31620,95,7,191
31630,95,7,191
31640,95,7,191
31650,95,7,191
31660,95,7,191
31670,95,7,191
31680,95,7,191
31690,95,7,191
31700,95,7,191
31710,95,7,191
31720,95,7,191
31730,95,7,191
31740,95,7,191
31750,95,7,191
31760,95,7,191
31770,95,7,191
31780,95,7,191
31790,95,7,191
31800,95,7,191
31810,95,7,191
31820,100,5,186
31830,100,5,186
31840,100,5,186
31850,100,5,186
31860,100,5,186
31870,100,5,186
31880,100,5,186
31890,100,5,186
31900,100,5,186
31910,100,5,186
31920,100,5,186
31930,100,5,186
31940,100,5,186
31950,100,5,186
31960,100,5,186
31970,100,5,186
31980,100,5,186
31990,100,5,186
32000,100,5,186
32010,100,5,186
32020,100,5,181
32030,100,5,181
32040,100,5,181
32050,100,5,181
32060,100,5,181
32070,100,5,181
32080,100,5,181
32090,100,5,181
32100,100,5,181
32110,100,5,181
32120,100,5,181
32130,100,5,181
32140,100,5,181
32150,100,5,181
32160,100,5,181
32170,100,5,181
32180,100,5,181
32190,100,5,181
32200,100,5,181
32210,100,5,181
32220,80,8,173
32230,80,8,173
32240,80,8,173
32250,80,8,173
32260,80,8,173
32270,80,8,173
32280,80,8,173
32290,80,8,173
32300,80,8,173
32310,80,8,173
32320,80,8,173
32330,80,8,173
32340,80,8,173
32350,80,8,173
32360,80,8,173
32370,80,8,173
32380,80,8,173
32390,80,8,173
32400,80,8,173
32410,80,8,173
32420,100,5,168
32430,100,5,168
32440,100,5,168
32450,100,5,168
32460,100,5,168
32470,100,5,168
32480,100,5,168
32490,100,5,168
32500,100,5,168
32510,100,5,168
32520,100,5,168
32530,100,5,168
32540,100,5,168
32550,100,5,168
32560,100,5,168
32570,100,5,168
32580,100,5,168
32590,100,5,168
32600,100,5,168
32610,100,5,168
32620,70,2,166
32630,70,2,166
32640,70,2,166
32650,70,2,166
32660,70,2,166
32670,70,2,166
32680,70,2,166
32690,70,2,166
32700,70,2,166
32710,70,2,166
32720,70,2,166
32730,70,2,166
32740,70,2,166
32750,70,2,166
32760,70,2,166
32770,70,2,166
32780,70,2,166
32790,70,2,166
32800,70,2,166
32810,70,2,166
32820,100,5,161
32830,100,5,161
32840,100,5,161
32850,100,5,161
32860,100,5,161
32870,100,5,161
32880,100,5,161
32890,100,5,161
32900,100,5,161
32910,100,5,161
32920,100,5,161
32930,100,5,161
32940,100,5,161
32950,100,5,161
32960,100,5,161
32970,100,5,161
32980,100,5,161
32990,100,5,161
33000,100,5,161
33010,100,5,161
33020,100,5,156
33030,100,5,156
33040,100,5,156
33050,100,5,156
33060,100,5,156
33070,100,5,156
33080,100,5,156
33090,100,5,156
33100,100,5,156
33110,100,5,156
33120,100,5,156
33130,100,5,156
33140,100,5,156
33150,100,5,156
33160,100,5,156
33170,100,5,156
33180,100,5,156
33190,100,5,156
33200,100,5,156
33210,100,5,156
33220,70,7,149
33230,70,7,149
33240,70,7,149
33250,70,7,149
33260,70,7,149
33270,70,7,149
33280,70,7,149
33290,70,7,149
33300,70,7,149
33310,70,7,149
33320,70,7,149
33330,70,7,149
33340,70,7,149
33350,70,7,149
33360,70,7,149
33370,70,7,149
33380,70,7,149
33390,70,7,149
33400,70,7,149
33410,70,7,149
33420,95,7,142
33430,95,7,142
33440,95,7,142
33450,95,7,142
33460,95,7,142
33470,95,7,142
33480,95,7,142
33490,95,7,142
33500,95,7,142
33510,95,7,142
33520,95,7,142
33530,95,7,142
33540,95,7,142
33550,95,7,142
33560,95,7,142
33570,95,7,142
33580,95,7,142
33590,95,7,142
33600,95,7,142
33610,95,7,142
33620,100,5,137
33630,100,5,137
33640,100,5,137
33650,100,5,137
33660,100,5,137
33670,100,5,137
33680,100,5,137
33690,100,5,137
33700,100,5,137
33710,100,5,137
33720,100,5,137
33730,100,5,137
33740,100,5,137
33750,100,5,137
33760,100,5,137
33770,100,5,137
33780,100,5,137
33790,100,5,137
33800,100,5,137
33810,100,5,137
33820,85,6,131
33830,85,6,131
33840,85,6,131
33850,85,6,131
33860,85,6,131
33870,85,6,131
33880,85,6,131
33890,85,6,131
33900,85,6,131
33910,85,6,131
33920,85,6,131
33930,85,6,131
33940,85,6,131
33950,85,6,131
33960,85,6,131
33970,85,6,131
33980,85,6,131
33990,85,6,131
34000,85,6,131
34010,85,6,131
34020,100,5,126
34030,100,5,126
34040,100,5,126
34050,100,5,126
34060,100,5,126
34070,100,5,126
34080,100,5,126
34090,100,5,126
34100,100,5,126
34110,100,5,126
34120,100,5,126
34130,100,5,126
34140,100,5,126
34150,100,5,126
34160,100,5,126
34170,100,5,126
34180,100,5,126
34190,100,5,126
34200,100,5,126
34210,100,5,126
34220,100,5,121
34230,100,5,121
34240,100,5,121
34250,100,5,121
34260,100,5,121
34270,100,5,121
34280,100,5,121
34290,100,5,121
34300,100,5,121
34310,100,5,121
34320,100,5,121
34330,100,5,121
34340,100,5,121
34350,100,5,121
34360,100,5,121
34370,100,5,121
34380,100,5,121
34390,100,5,121
34400,100,5,121
34410,100,5,121
34420,95,7,114
34430,95,7,114
34440,95,7,114
34450,95,7,114
34460,95,7,114
34470,95,7,114
34480,95,7,114
34490,95,7,114
34500,95,7,114
34510,95,7,114
34520,95,7,114
34530,95,7,114
34540,95,7,114
34550,95,7,114
34560,95,7,114
34570,95,7,114
34580,95,7,114
34590,95,7,114
34600,95,7,114
34610,95,7,114
34620,75,5,109
34630,75,5,109
34640,75,5,109
34650,75,5,109
34660,75,5,109
34670,75,5,109
34680,75,5,109
34690,75,5,109
34700,75,5,109
34710,75,5,109
34720,75,5,109
34730,75,5,109
34740,75,5,109
34750,75,5,109
34760,75,5,109
34770,75,5,109
34780,75,5,109
34790,75,5,109
34800,75,5,109
34810,75,5,109
34820,70,2,107
34830,70,2,107
34840,70,2,107
34850,70,2,107
34860,70,2,107
34870,70,2,107
34880,70,2,107
34890,70,2,107
34900,70,2,107
34910,70,2,107
34920,70,2,107
34930,70,2,107
34940,70,2,107
34950,70,2,107
34960,70,2,107
34970,70,2,107
34980,70,2,107
34990,70,2,107
35000,70,2,107
35010,70,2,107
35020,95,7,100
35030,95,7,100
35040,95,7,100
35050,95,7,100
35060,95,7,100
35070,95,7,100
35080,95,7,100
35090,95,7,100
35100,95,7,100
35110,95,7,100
35120,95,7,100
35130,95,7,100
35140,95,7,100
35150,95,7,100
35160,95,7,100
35170,95,7,100
35180,95,7,100
35190,95,7,100
35200,95,7,100
35210,95,7,100
